Time,RMS,Temp,SpeedPct,Friction,HealthPct
07:01:12.829,110,25,100,0.876748263835907,100.0
07:01:13.511,110,25,100,0.8655192255973816,100.0
07:01:13.976,106,25,100,0.8707489967346191,100.0
07:01:14.634,112,25,100,0.9714881777763367,100.0
07:01:15.332,106,25,100,1.1347275972366333,100.0
07:01:16.003,109,25,100,1.1857943534851074,100.0
07:01:16.629,110,25,100,1.2278218269348145,100.0
07:01:17.344,106,25,100,1.2101918458938599,100.0
07:01:18.061,112,25,100,1.041671633720398,100.0
07:01:18.760,106,25,100,0.9136655330657959,100.0
07:01:19.385,110,25,100,0.7757612466812134,100.0
07:01:20.057,110,25,100,0.6633273959159851,100.0
07:01:20.754,106,25,100,0.6281457543373108,100.0
07:01:21.421,112,25,100,0.6263960599899292,100.0
07:01:22.111,106,25,100,0.616938591003418,100.0
07:01:22.830,110,25,100,0.5575621724128723,100.0
07:01:23.467,110,25,100,0.5495103597640991,100.0
07:01:24.163,106,25,100,0.5393491387367249,100.0
07:01:24.858,112,25,100,0.5289995074272156,100.0
07:01:25.629,106,25,100,0.5396482348442078,100.0
07:01:26.429,110,25,100,0.5477173924446106,100.0
07:01:27.023,110,25,100,0.5105363130569458,100.0
07:01:27.591,106,25,100,0.5402339696884155,100.0
07:01:28.242,112,25,100,0.5672771334648132,100.0
07:01:28.966,106,25,100,0.554248571395874,100.0
07:01:29.566,110,25,100,0.5484750866889954,100.0
07:01:30.262,110,25,100,0.5608548521995544,100.0
07:01:30.935,106,25,100,0.5570067167282104,100.0
07:01:31.617,112,25,100,0.5679949522018433,100.0
07:01:32.322,106,25,100,0.5624986886978149,100.0
07:01:32.986,110,25,100,0.5666905045509338,100.0
07:01:33.914,110,25,100,0.5651923418045044,100.0
07:01:34.447,106,25,100,0.552794337272644,100.0
07:01:35.170,112,25,100,0.5984447002410889,94.63908122401324
07:01:35.697,106,25,100,0.5551646947860718,100.0
07:01:36.377,109,25,100,0.5342870950698853,100.0
07:01:37.109,110,25,100,0.5083783268928528,100.0
07:01:37.748,106,25,100,0.5091467499732971,100.0
07:01:38.417,112,25,100,0.5212700366973877,100.0
07:01:39.108,106,25,100,0.5475955605506897,100.0
07:01:39.924,110,25,100,0.557381272315979,100.0
07:01:40.500,110,25,100,0.5659992694854736,100.0
07:01:41.193,106,25,100,0.579286515712738,98.01203101064141
07:01:41.872,112,25,100,0.5430911183357239,100.0
07:01:42.758,106,25,100,0.5566742420196533,100.0
07:01:43.275,110,25,100,0.5620183348655701,100.0
07:01:43.972,110,25,100,0.5752822160720825,98.71701960695424
07:01:45.277,112,25,100,0.5430911183357239,100.0
07:01:46.373,106,25,100,0.5566742420196533,100.0
07:01:47.207,109,25,100,0.5617899894714355,100.0
07:01:47.363,110,25,100,0.5738507509231567,98.96904035878957
07:01:48.048,106,25,100,0.545738935470581,100.0
07:01:48.731,112,25,100,0.5408337712287903,100.0
07:01:49.727,106,25,100,0.5163195133209229,100.0
07:01:50.068,109,25,100,0.5095562934875488,100.0
07:01:50.678,110,25,100,0.5115088224411011,100.0
07:01:51.488,106,25,100,0.5183097720146179,100.0
07:01:52.190,112,25,100,0.5614688992500305,100.0
07:01:52.889,106,25,100,0.5585169196128845,100.0
07:01:53.573,110,25,100,0.5595101714134216,100.0
07:01:54.234,110,25,100,0.5715020895004272,99.38254076290846
07:01:54.933,106,25,100,0.5849294662475586,97.01854497472762
07:01:55.621,112,25,100,0.5936056971549988,95.49102595826336
07:01:56.298,106,25,100,0.6011791229248047,94.1576645013618
07:01:56.972,109,25,100,0.568370521068573,99.93387813302321
07:01:57.628,110,25,100,0.565769374370575,100.0
07:01:58.362,104,27,100,0.5829741954803467,97.36278584511427
07:01:59.093,110,27,100,0.5649542808532715,100.0
07:01:59.761,98,33,100,0.6323637366294861,88.66736681758948
07:02:00.414,100,34,100,0.6843886971473694,79.50796138340252
07:02:01.086,101,34,100,0.7161792516708374,73.9109830299451
07:02:01.793,97,34,100,0.7416394948959351,69.4285060067954
07:02:02.431,103,34,100,0.7668237090110779,64.9946260898145
07:02:03.119,97,34,100,0.7934428453445435,60.30811677661093
07:02:03.813,100,34,100,0.7696441411972046,64.49806671456068
07:02:04.556,101,34,100,0.7436102628707886,69.08153673053445
07:02:05.179,97,34,100,0.7339118719100952,70.78901510214627
07:02:05.862,103,34,100,0.7216700315475464,72.94428784094318
07:02:06.530,97,34,100,0.7169520258903503,73.77493002163627
07:02:07.240,100,34,100,0.7078070640563965,75.38497282192932
07:02:07.904,101,34,100,0.7290626764297485,71.64275428795217
07:02:08.558,97,34,100,0.75860995054245,66.4407231786684
07:02:09.273,103,34,100,0.7829488515853882,62.155667308261805
07:02:09.997,95,37,100,0.7907179594039917,60.787854480262816
07:02:10.675,94,42,100,0.860681414604187,48.47023529562383
07:02:11.356,95,42,100,0.9090354442596436,39.957126249846
07:02:12.030,90,42,100,0.9391920566558838,34.6478163203585
07:02:12.729,96,42,100,0.9742329120635986,28.478596810241683
07:02:13.386,91,42,100,0.9989305138587952,24.130388837713795
07:02:14.067,94,42,100,1.0103018283843994,22.128379051971308
07:02:14.745,95,42,100,0.9940958023071289,24.981578013414108
07:02:15.435,90,42,100,0.9495044946670532,32.83223011291193
07:02:16.501,96,42,100,0.9445428848266602,33.70576073517526
07:02:16.922,91,42,100,0.9235416054725647,37.403201931207654
07:02:17.483,94,42,100,0.9259376525878906,36.98135890143466
07:02:18.164,95,42,100,0.9320048093795776,35.913188001646276
07:02:18.869,90,42,100,0.9617314338684082,30.679580841301856
07:02:19.571,96,42,100,0.9394857287406921,34.596113029040524
07:02:20.192,90,42,100,0.9258440136909485,36.99784476923668
07:02:20.860,94,42,100,0.9164102077484131,38.6587408574792
07:02:21.549,95,42,100,0.9142703413963318,39.03548123937627
07:02:22.243,90,42,100,0.9403243064880371,34.44847478963466
07:02:22.950,96,42,100,0.9321690797805786,35.8842668993787
07:02:23.594,91,42,100,0.9350232481956482,35.381767994413906
07:02:24.302,94,42,100,0.947430431842804,33.19738526371198
07:02:24.971,95,42,100,0.9705307483673096,29.13039198587441
07:02:25.667,87,46,100,1.0123684406280518,21.764535634764684
07:02:26.316,94,46,100,1.021949291229248,20.07775117232255
07:02:27.005,85,50,100,1.0764862298965454,10.476092133649075
07:02:27.676,85,54,100,1.1391335725784302,0.0
07:02:28.378,86,54,100,1.1900677680969238,0.0
07:02:29.067,81,54,100,1.205146074295044,0.0
07:02:29.711,88,54,100,1.2223325967788696,0.0
07:02:30.442,82,54,100,1.2477415800094604,0.0
07:02:31.207,85,54,100,1.2620940208435059,0.0
07:02:31.899,84,59,100,1.2951198816299438,0.0
07:02:32.685,76,63,50,1.3438701629638672,0.0
07:02:33.349,80,69,50,1.4029985666275024,0.0
