Time,RMS,Temp,SpeedPct,Friction,HealthPct
07:07:54.189,101,30,100,0.6628684401512146,100.0
07:07:54.879,104,30,100,0.6334521770477295,100.0
07:07:55.559,105,30,100,0.5989164113998413,100.0
07:07:56.339,101,30,100,0.6018815040588379,100.0
07:07:57.019,107,30,100,0.6115511059761047,100.0
07:07:57.601,101,30,100,0.5996981859207153,100.0
07:07:58.316,104,30,100,0.602636456489563,100.0
07:07:59.191,105,30,100,0.6272671222686768,100.0
07:07:59.742,101,30,100,0.6495411992073059,100.0
07:08:00.328,107,30,100,0.6635723114013672,100.0
07:08:00.999,101,30,100,0.6628684401512146,100.0
07:08:01.707,104,30,100,0.6334521770477295,100.0
07:08:02.673,105,30,100,0.5989164113998413,100.0
07:08:03.108,101,30,100,0.6018815040588379,100.0
07:08:03.799,107,30,100,0.6308077573776245,100.0
07:08:04.472,101,30,100,0.61586993932724,100.0
07:08:05.160,104,30,100,0.6116597056388855,100.0
07:08:05.829,105,30,100,0.6453215479850769,100.0
07:08:06.558,101,30,100,0.6755096316337585,99.9038655742355
07:08:07.290,107,30,100,0.6492986679077148,100.0
07:08:08.052,101,30,100,0.6522984504699707,100.0
07:08:08.660,104,30,100,0.6715050935745239,100.0
07:08:09.261,105,30,100,0.6458403468132019,100.0
07:08:09.982,101,30,100,0.6453924775123596,100.0
07:08:10.638,104,33,100,0.6736680269241333,100.0
07:08:11.306,98,33,100,0.7005979418754578,97.95045428860172
07:08:12.077,98,37,100,0.7610640525817871,93.24247746934962
07:08:12.691,97,39,100,0.824047863483429,88.33846895533671
07:08:13.406,92,39,100,0.8483036756515503,86.44987714604584
07:08:14.019,99,39,100,0.8516671657562256,86.1879910538263
07:08:14.691,93,39,100,0.8470445871353149,86.54791155703371
07:08:15.451,96,39,100,0.8183990120887756,88.77829650684886
07:08:16.185,97,39,100,0.8395196795463562,87.13381149473425
07:08:16.840,94,37,100,0.8585483431816101,85.65221285626347
07:08:17.499,104,33,100,0.7768498659133911,92.01337173772444
07:08:18.262,98,33,100,0.730374813079834,95.63198502139642
07:08:18.816,101,33,100,0.715779185295105,96.7684212245892
07:08:19.609,102,33,100,0.7056165337562561,97.55969963340588
07:08:20.328,98,33,100,0.7055319547653198,97.56628507315175
07:08:20.863,104,33,100,0.7087502479553223,97.31570421787438
07:08:21.567,98,33,100,0.720221996307373,96.42249768140543
07:08:22.241,101,33,100,0.7413764595985413,94.77538127793359
07:08:22.923,102,33,100,0.7412219047546387,94.7874151364685
07:08:23.599,98,33,100,0.7302549481391907,95.64131787504613
07:08:24.442,104,33,100,0.7434555292129517,94.61350197999437
07:08:24.929,98,33,100,0.7370861768722534,95.10942875324585
07:08:25.637,101,33,100,0.7108463048934937,97.15250226290375
07:08:26.355,102,33,100,0.6938635110855103,98.47480658577389
07:08:27.030,98,33,100,0.7216913104057312,96.3080948095411
07:08:27.688,104,33,100,0.7492812275886536,94.15990487264995
07:08:28.373,98,33,100,0.756030261516571,93.63441555452094
07:08:29.047,101,33,100,0.7343164086341858,95.32508682199209
07:08:29.720,102,33,100,0.7226899862289429,96.23033649879967
07:08:30.407,98,33,100,0.7214115858078003,96.32987456199169
07:08:31.056,104,33,100,0.7087349891662598,97.31689228875172
07:08:31.777,98,33,100,0.7223412394523621,96.25749041560947
07:08:32.454,101,33,100,0.7027603983879089,97.78208236895392
07:08:33.125,102,33,100,0.7030937075614929,97.75613044572707
07:08:33.902,98,33,100,0.723751962184906,96.14764955027805
07:08:34.492,104,33,100,0.7304631471633911,95.62510720483307
07:08:35.161,98,33,100,0.7399688363075256,94.88498081636806
07:08:35.877,101,33,100,0.7599717378616333,93.32752663692034
07:08:36.494,102,33,100,0.7133590579032898,96.95685576299768
07:08:37.198,98,33,100,0.7214511036872864,96.32679764405545
07:08:37.880,104,33,100,0.719811201095581,96.45448277705627
07:08:38.546,98,33,100,0.7195490598678589,96.4748934634568
07:08:39.258,101,33,100,0.7460629343986511,94.41048572792731
07:08:39.936,102,33,100,0.7357035279273987,95.21708375379905
07:08:40.607,98,33,100,0.7389620542526245,94.96337028976306
07:08:41.251,104,33,100,0.7667549848556519,92.79937344112106
07:08:41.997,98,33,100,0.740581750869751,94.83725842249434
07:08:42.602,101,33,100,0.7539577484130859,93.79578435325506
07:08:43.355,102,33,100,0.7523677349090576,93.9195850513952
07:08:43.982,98,33,100,0.7583440542221069,93.45426038503892
07:08:44.669,104,33,100,0.7466785907745361,94.36254985256782
07:08:45.372,98,33,100,0.7583243250846863,93.4557965235561
07:08:46.038,101,33,100,0.7328603267669678,95.43845941364248
07:08:46.727,102,33,100,0.7463772296905518,94.38601425239526
07:08:47.362,98,33,100,0.7518633008003235,93.95886100387534
07:08:48.082,104,33,100,0.7509210109710693,94.03222902145285
07:08:48.838,98,33,100,0.7368151545524597,95.1305309340242
07:08:49.447,101,33,100,0.7371063232421875,95.10786012841561
07:08:50.141,102,33,100,0.7362357378005981,95.17564514105
07:08:50.811,98,33,100,0.7277052998542786,95.83983709320638
07:08:51.507,104,33,100,0.7261472940444946,95.96114562704524
07:08:52.176,98,33,100,0.7080663442611694,97.36895392586884
07:08:52.831,101,33,100,0.7061746120452881,97.5162468692476
07:08:53.481,102,33,100,0.7149444818496704,96.83341241430111
07:08:54.226,98,33,100,0.7198659777641296,96.4502177882427
07:08:54.899,104,33,100,0.7168297171592712,96.68662532922558
07:08:55.540,98,33,100,0.7296173572540283,95.6909616022918
07:08:56.242,101,33,100,0.7386581301689148,94.98703424837068
07:08:56.921,102,33,100,0.7180483341217041,96.59174209060377
07:08:57.603,98,33,100,0.7158429622650146,96.76345545959408
07:08:58.230,104,33,100,0.7188884019851685,96.52633321972405
07:08:58.961,98,33,100,0.7253180146217346,96.02571449468746
07:08:59.643,101,33,100,0.71312415599823,96.97514555724608
07:09:00.329,102,33,100,0.7332724928855896,95.40636757724874
07:09:01.076,98,33,100,0.7536176443099976,93.82226533929447
07:09:01.675,104,33,100,0.7535997033119202,93.82366225075572
07:09:02.350,98,33,100,0.7426862120628357,94.6734021003608
07:09:03.049,101,33,100,0.7390820980072021,94.95402351340775
07:09:03.723,102,33,100,0.7115840315818787,97.09506182052556
07:09:04.379,98,33,100,0.7281884551048279,95.80221794269191
07:09:05.063,104,33,100,0.7240739464759827,96.12257939840546
07:09:05.722,98,33,100,0.7304689288139343,95.62465703735221
07:09:06.511,101,33,100,0.7240030765533447,96.12809743072248
07:09:07.279,102,33,100,0.7108792662620544,97.14993584417262
07:09:07.973,98,33,100,0.7225663661956787,96.23996172926687
07:09:08.675,104,33,100,0.7446650266647339,94.51932879935785
07:09:09.350,98,33,100,0.7330715656280518,95.42201205743432
07:09:10.003,101,33,100,0.7349584102630615,95.27509966800844
07:09:10.684,102,33,100,0.7446176409721375,94.52301831634021
07:09:11.425,98,33,100,0.7314400672912598,95.54904282327223
07:09:12.024,104,33,100,0.7244383692741394,96.09420492440528
07:09:12.744,98,33,100,0.7247989177703857,96.0661321090263
07:09:13.435,101,33,100,0.7170302271842957,96.67101333535305
07:09:14.082,102,33,100,0.720210075378418,96.42342586177836
07:09:14.784,98,33,100,0.7414824962615967,94.76712511351646
07:09:15.411,104,33,100,0.72944176197052,95.70463369918491
07:09:16.095,98,33,100,0.7332042455673218,95.41168140988371
07:09:16.825,101,33,100,0.7293334603309631,95.71306621787289
07:09:17.613,102,33,100,0.7195337414741516,96.476086175236
07:09:18.171,98,33,100,0.7104086875915527,97.18657576439367
07:09:18.874,104,33,100,0.7143956422805786,96.87614583867037
07:09:19.574,98,33,100,0.7232116460800171,96.18971932568067
07:09:20.233,101,33,100,0.7150068879127502,96.82855339004887
07:09:20.886,102,33,100,0.701483428478241,97.88150905050118
07:09:21.518,98,33,100,0.7116120457649231,97.0928805966492
07:09:22.241,104,33,100,0.7175742983818054,96.62865118313296
07:09:22.948,98,33,100,0.7184577584266663,96.55986373569581
07:09:23.604,101,33,100,0.7169843316078186,96.6745868297888
07:09:24.264,102,33,100,0.7242082357406616,96.11212344650451
07:09:24.952,98,33,100,0.7154144048690796,96.79682354400057
07:09:25.842,104,33,100,0.7082487344741821,97.35475276616314
07:09:26.771,98,33,100,0.714657723903656,96.85573979317171
07:09:27.077,101,33,100,0.7183809876441956,96.56584121729742
07:09:27.769,102,33,100,0.7293388843536377,95.71264389580321
07:09:28.442,98,33,100,0.723799467086792,96.14395075149196
07:09:29.087,104,33,100,0.7309322357177734,95.58858330715864
07:09:29.777,98,33,100,0.7241608500480652,96.11581296348687
07:09:30.602,101,33,100,0.7246683239936829,96.07630032501164
07:09:31.199,102,33,100,0.7275477051734924,95.8521076377364
07:09:31.894,98,33,100,0.7236202359199524,96.15790594339882
07:09:32.550,104,33,100,0.7246937155723572,96.07432330081733
07:09:33.266,98,33,100,0.7214154601097107,96.32957290337048
07:09:33.927,98,37,100,0.7419155836105347,94.73340432056825
07:09:34.610,95,41,100,0.8221989274024963,88.4824297311767
07:09:35.250,87,46,100,0.9027158617973328,82.21326744737775
07:09:36.005,94,46,100,0.9781029224395752,76.34352438255586
07:09:36.668,83,52,100,1.0647642612457275,69.59595008914245
07:09:37.539,82,58,100,1.1287329196929932,64.6152599536207
07:09:38.006,84,58,100,1.1691726446151733,61.46656582915095
07:09:38.681,77,60,100,1.2315917015075684,56.606529860305145
07:09:39.338,85,60,100,1.2526137828826904,54.96972089987459
07:09:40.046,79,60,100,1.278520107269287,52.952617877051
07:09:40.730,81,60,100,1.2785440683364868,52.95075223450143
07:09:41.413,83,60,100,1.2815567255020142,52.71618249065694
07:09:42.103,77,60,100,1.2993345260620117,51.33197781871672
07:09:42.887,85,60,100,1.2940298318862915,51.74500880286266
07:09:43.448,79,60,100,1.3010467290878296,51.19866327175414
07:09:44.155,81,60,100,1.2976850271224976,51.460410136917744
07:09:44.777,83,60,100,1.307469129562378,50.69860609584317
07:09:45.454,77,60,100,1.304207682609558,50.952546964070514
07:09:46.198,85,60,100,1.3018614053726196,51.13523142506874
07:09:46.837,79,60,100,1.3122553825378418,50.32594167611555
07:09:47.519,81,60,100,1.292460322380066,51.867213030761384
07:09:48.226,83,60,100,1.3002067804336548,51.264062860830116
07:09:48.859,77,60,100,1.3070392608642578,50.73207628009067
07:09:49.509,85,60,100,1.2982091903686523,51.419598045920424
07:09:50.215,79,60,100,1.2871845960617065,52.27798853660113
07:09:50.873,81,60,100,1.2899482250213623,52.062808480746945
07:09:51.598,83,60,100,1.2766687870025635,53.09676428896557
07:09:52.283,77,60,100,1.2989152669906616,51.36462192243234
07:09:52.939,85,60,100,1.2918449640274048,51.915125701611544
07:09:53.615,79,60,100,1.305301547050476,50.86737713305132
07:09:54.324,81,60,100,1.3023172616958618,51.09973780760826
07:09:54.985,83,60,100,1.2959485054016113,51.59561817184108
07:09:55.642,77,60,100,1.2991375923156738,51.34731135847736
07:09:56.355,85,60,100,1.2875412702560425,52.25021737984334
07:09:56.997,79,60,100,1.2918757200241089,51.912730996249415
07:09:57.753,81,60,100,1.277103066444397,53.062950677980076
07:09:58.383,83,60,100,1.272947072982788,53.38654220139138
07:09:59.076,77,60,100,1.2877699136734009,52.232414880290726
07:09:59.768,84,62,50,1.2960517406463623,51.58758012981159
07:10:00.436,78,62,50,1.306427001953125,50.77974762404388
07:10:01.129,78,67,50,1.3406845331192017,48.112407840970775
07:10:01.847,78,71,50,1.3914521932601929,44.159566086813825
07:10:02.449,71,72,50,1.4210799932479858,41.85270371517189
07:10:03.180,79,72,50,1.448116421699524,39.747609192995434
07:10:03.829,73,72,50,1.466399073600769,38.324096082262024
07:10:04.551,75,72,50,1.4840950965881348,36.946258727680046
07:10:05.182,77,72,50,1.4888355731964111,36.57715852058444
07:10:05.905,71,72,50,1.4930164813995361,36.25162710019373
07:10:06.507,79,72,50,1.4887453317642212,36.58418484600745
07:10:07.205,73,72,50,1.4936028718948364,36.205969907649774
07:10:07.877,75,72,50,1.4770556688308716,37.49435851969339
07:10:08.608,77,72,50,1.4756546020507812,37.60344755892275
07:10:09.802,71,72,50,1.484043836593628,36.950249903283606
07:10:09.915,79,72,50,1.4914207458496094,36.37587332491289
07:10:10.629,72,72,50,1.4966658353805542,35.967483242631545
07:10:11.321,75,72,50,1.5080170631408691,35.08366060973283
07:10:12.030,77,72,50,1.514859676361084,34.550885075676405
07:10:12.649,71,72,50,1.5270003080368042,33.60559833848288
07:10:13.421,79,72,50,1.524747610092163,33.78099658355369
07:10:14.067,73,72,50,1.5201950073242188,34.13546866797206
07:10:14.837,75,72,50,1.5168200731277466,34.39824581334962
07:10:15.494,77,72,50,1.5129237174987793,34.70162156823871
07:10:16.175,71,72,50,1.5205528736114502,34.10760469317698
07:10:16.900,79,72,50,1.5124222040176392,34.74067011652748
07:10:17.553,73,72,50,1.5099761486053467,34.93112344724706
07:10:18.212,75,72,50,1.5000653266906738,35.70279404568578
07:10:18.873,77,72,50,1.4944700002670288,36.13845406732352
07:10:19.587,71,72,50,1.501948595046997,35.55616011037178
07:10:20.236,79,72,50,1.5040335655212402,35.393821363147964
07:10:20.956,72,72,50,1.5026887655258179,35.498529391017144
07:10:21.641,75,72,50,1.4914339780807495,36.37484304469895
07:10:22.342,77,72,50,1.4915879964828491,36.36285095428081
07:10:22.975,71,72,50,1.4813977479934692,37.15627810066079
07:10:23.706,79,72,50,1.4713181257247925,37.94109173318007
07:10:24.346,73,72,50,1.472171664237976,37.87463401847896
07:10:25.020,75,72,50,1.4738446474075317,37.74437318494328
07:10:25.704,77,72,50,1.4594899415969849,38.86205086279935
07:10:26.379,71,72,50,1.4654239416122437,38.40002123676693
07:10:27.078,79,72,50,1.478859782218933,37.35388770205559
07:10:27.752,73,72,50,1.4865010976791382,36.75892408301349
07:10:28.410,75,72,50,1.4952455759048462,36.078066652261306
07:10:29.126,77,72,50,1.4954726696014404,36.060384816157175
07:10:29.844,71,72,50,1.4885978698730469,36.59566643722047
